[2021-12-20 13:04:07 | info | root]: Epoch : 0
[2021-12-20 13:11:21 | info | root]: Train Reconstruction Loss : 11.011154
[2021-12-20 13:11:21 | info | root]: Test Reconstruction Loss : 11.0994215 

[2021-12-20 13:11:35 | info | root]: Epoch : 27
[2021-12-20 13:11:35 | info | root]: Train Loss : 326.29677631455525
[2021-12-20 13:11:35 | info | root]: Test Loss : 328.61823849800305
[2021-12-20 13:11:35 | info | root]: Train Reconstruction Loss : 10.912415
[2021-12-20 13:11:35 | info | root]: Test Reconstruction Loss : 11.036434 

[2021-12-20 13:11:48 | info | root]: Epoch : 28
[2021-12-20 13:11:48 | info | root]: Train Loss : 326.20183219828243
[2021-12-20 13:11:48 | info | root]: Test Loss : 328.5578364470066
[2021-12-20 13:11:48 | info | root]: Train Reconstruction Loss : 10.92477
[2021-12-20 13:11:48 | info | root]: Test Reconstruction Loss : 11.020499 

[2021-12-20 13:12:02 | info | root]: Epoch : 29
[2021-12-20 13:12:02 | info | root]: Train Loss : 326.08105321576784
[2021-12-20 13:12:02 | info | root]: Test Loss : 328.3296050780859
[2021-12-20 13:12:02 | info | root]: Train Reconstruction Loss : 10.938753
[2021-12-20 13:12:02 | info | root]: Test Reconstruction Loss : 11.017528 

[2021-12-20 13:12:15 | info | root]: Epoch : 30
[2021-12-20 13:12:15 | info | root]: Train Loss : 325.83854611477193
[2021-12-20 13:12:15 | info | root]: Test Loss : 328.16909574851013
[2021-12-20 13:12:15 | info | root]: Train Reconstruction Loss : 10.885306
[2021-12-20 13:12:15 | info | root]: Test Reconstruction Loss : 10.969275 

[2021-12-20 13:12:29 | info | root]: Epoch : 31
[2021-12-20 13:12:29 | info | root]: Train Loss : 325.844844655268
[2021-12-20 13:12:29 | info | root]: Test Loss : 328.16427413011206
[2021-12-20 13:12:29 | info | root]: Train Reconstruction Loss : 10.777165
[2021-12-20 13:12:29 | info | root]: Test Reconstruction Loss : 10.868388 

[2021-12-20 13:12:43 | info | root]: Epoch : 32
[2021-12-20 13:12:43 | info | root]: Train Loss : 325.7478927359891
[2021-12-20 13:12:43 | info | root]: Test Loss : 328.0089485461895
[2021-12-20 13:12:43 | info | root]: Train Reconstruction Loss : 10.707422
[2021-12-20 13:12:43 | info | root]: Test Reconstruction Loss : 10.786912 

[2021-12-20 13:12:56 | info | root]: Epoch : 33
[2021-12-20 13:12:56 | info | root]: Train Loss : 326.0509543047389
[2021-12-20 13:12:56 | info | root]: Test Loss : 328.2597253995064
[2021-12-20 13:12:56 | info | root]: Train Reconstruction Loss : 10.832096
[2021-12-20 13:12:56 | info | root]: Test Reconstruction Loss : 10.89728 

[2021-12-20 13:13:10 | info | root]: Epoch : 34
[2021-12-20 13:13:10 | info | root]: Train Loss : 325.6119644160968
[2021-12-20 13:13:10 | info | root]: Test Loss : 328.03386125809106
[2021-12-20 13:13:10 | info | root]: Train Reconstruction Loss : 10.709615
[2021-12-20 13:13:10 | info | root]: Test Reconstruction Loss : 10.792449 

[2021-12-20 13:13:24 | info | root]: Epoch : 35
[2021-12-20 13:13:24 | info | root]: Train Loss : 325.42869767969677
[2021-12-20 13:13:24 | info | root]: Test Loss : 327.71345693637164
[2021-12-20 13:13:24 | info | root]: Train Reconstruction Loss : 10.6582575
[2021-12-20 13:13:24 | info | root]: Test Reconstruction Loss : 10.777808 

[2021-12-20 13:13:37 | info | root]: Epoch : 36
[2021-12-20 13:13:37 | info | root]: Train Loss : 325.286298224613
[2021-12-20 13:13:37 | info | root]: Test Loss : 327.6419935715504
[2021-12-20 13:13:37 | info | root]: Train Reconstruction Loss : 10.538033
[2021-12-20 13:13:37 | info | root]: Test Reconstruction Loss : 10.637082 

[2021-12-20 13:13:51 | info | root]: Epoch : 37
[2021-12-20 13:13:51 | info | root]: Train Loss : 325.12107127504134
[2021-12-20 13:13:51 | info | root]: Test Loss : 327.4136497057401
[2021-12-20 13:13:51 | info | root]: Train Reconstruction Loss : 10.534589
[2021-12-20 13:13:51 | info | root]: Test Reconstruction Loss : 10.635064 

[2021-12-20 13:14:04 | info | root]: Epoch : 38
[2021-12-20 13:14:04 | info | root]: Train Loss : 325.02358924108484
[2021-12-20 13:14:04 | info | root]: Test Loss : 327.3966140991602
[2021-12-20 13:14:04 | info | root]: Train Reconstruction Loss : 10.572457
[2021-12-20 13:14:04 | info | root]: Test Reconstruction Loss : 10.678369 

[2021-12-20 13:14:18 | info | root]: Epoch : 39
[2021-12-20 13:14:18 | info | root]: Train Loss : 325.0838528799018
[2021-12-20 13:14:18 | info | root]: Test Loss : 327.3914741369394
[2021-12-20 13:14:18 | info | root]: Train Reconstruction Loss : 10.56284
[2021-12-20 13:14:18 | info | root]: Test Reconstruction Loss : 10.644182 

[2021-12-20 13:14:32 | info | root]: Epoch : 40
[2021-12-20 13:14:32 | info | root]: Train Loss : 324.8577736128865
[2021-12-20 13:14:32 | info | root]: Test Loss : 327.14448163448236
[2021-12-20 13:14:32 | info | root]: Train Reconstruction Loss : 10.480309
[2021-12-20 13:14:32 | info | root]: Test Reconstruction Loss : 10.583477 

[2021-12-20 13:14:47 | info | root]: Epoch : 41
[2021-12-20 13:14:47 | info | root]: Train Loss : 324.6695313906593
[2021-12-20 13:14:47 | info | root]: Test Loss : 327.06449696956537
[2021-12-20 13:14:47 | info | root]: Train Reconstruction Loss : 10.452947
[2021-12-20 13:14:47 | info | root]: Test Reconstruction Loss : 10.529892 

[2021-12-20 13:15:00 | info | root]: Epoch : 42
[2021-12-20 13:15:00 | info | root]: Train Loss : 324.84639670780143
[2021-12-20 13:15:00 | info | root]: Test Loss : 327.1404693432343
[2021-12-20 13:15:00 | info | root]: Train Reconstruction Loss : 10.493366
[2021-12-20 13:15:00 | info | root]: Test Reconstruction Loss : 10.566148 

[2021-12-20 13:15:14 | info | root]: Epoch : 43
[2021-12-20 13:15:14 | info | root]: Train Loss : 324.64852874637796
[2021-12-20 13:15:14 | info | root]: Test Loss : 326.9261922102708
[2021-12-20 13:15:14 | info | root]: Train Reconstruction Loss : 10.436224
[2021-12-20 13:15:14 | info | root]: Test Reconstruction Loss : 10.545784 

[2021-12-20 13:15:30 | info | root]: Epoch : 44
[2021-12-20 13:15:30 | info | root]: Train Loss : 324.43328246541057
[2021-12-20 13:15:30 | info | root]: Test Loss : 326.86850057504114
[2021-12-20 13:15:30 | info | root]: Train Reconstruction Loss : 10.36418
[2021-12-20 13:15:30 | info | root]: Test Reconstruction Loss : 10.461516 

[2021-12-20 13:15:45 | info | root]: Epoch : 45
[2021-12-20 13:15:45 | info | root]: Train Loss : 324.6867320061748
[2021-12-20 13:15:45 | info | root]: Test Loss : 326.93237622578937
[2021-12-20 13:15:45 | info | root]: Train Reconstruction Loss : 10.422104
[2021-12-20 13:15:45 | info | root]: Test Reconstruction Loss : 10.512698 

[2021-12-20 13:15:58 | info | root]: Epoch : 46
[2021-12-20 13:15:58 | info | root]: Train Loss : 324.5125226740394
[2021-12-20 13:15:58 | info | root]: Test Loss : 326.8608556038294
[2021-12-20 13:15:58 | info | root]: Train Reconstruction Loss : 10.393562
[2021-12-20 13:15:58 | info | root]: Test Reconstruction Loss : 10.491093 

[2021-12-20 13:16:12 | info | root]: Epoch : 47
[2021-12-20 13:16:12 | info | root]: Train Loss : 324.43704783827417
[2021-12-20 13:16:12 | info | root]: Test Loss : 326.66759476294885
[2021-12-20 13:16:12 | info | root]: Train Reconstruction Loss : 10.300559
[2021-12-20 13:16:12 | info | root]: Test Reconstruction Loss : 10.395559 

[2021-12-20 13:16:25 | info | root]: Epoch : 48
[2021-12-20 13:16:25 | info | root]: Train Loss : 324.36542270481266
[2021-12-20 13:16:25 | info | root]: Test Loss : 326.6355974062895
[2021-12-20 13:16:25 | info | root]: Train Reconstruction Loss : 10.395958
[2021-12-20 13:16:25 | info | root]: Test Reconstruction Loss : 10.498492 

[2021-12-20 13:16:39 | info | root]: Epoch : 49
[2021-12-20 13:16:39 | info | root]: Train Loss : 324.4662565844036
[2021-12-20 13:16:39 | info | root]: Test Loss : 326.74356315074823
[2021-12-20 13:16:39 | info | root]: Train Reconstruction Loss : 10.330901
[2021-12-20 13:16:39 | info | root]: Test Reconstruction Loss : 10.425556 

[2021-12-20 13:16:53 | info | root]: Epoch : 50
[2021-12-20 13:16:53 | info | root]: Train Loss : 324.2734225811546
[2021-12-20 13:16:53 | info | root]: Test Loss : 326.49097457298865
[2021-12-20 13:16:53 | info | root]: Train Reconstruction Loss : 10.319885
[2021-12-20 13:16:53 | info | root]: Test Reconstruction Loss : 10.408193 

[2021-12-20 13:17:07 | info | root]: Epoch : 51
[2021-12-20 13:17:07 | info | root]: Train Loss : 324.29299865384746
[2021-12-20 13:17:07 | info | root]: Test Loss : 326.6754331649878
[2021-12-20 13:17:07 | info | root]: Train Reconstruction Loss : 10.391772
[2021-12-20 13:17:07 | info | root]: Test Reconstruction Loss : 10.481536 

[2021-12-20 13:17:21 | info | root]: Epoch : 52
[2021-12-20 13:17:21 | info | root]: Train Loss : 323.9976438524374
[2021-12-20 13:17:21 | info | root]: Test Loss : 326.35280282680804
[2021-12-20 13:17:21 | info | root]: Train Reconstruction Loss : 10.2088785
[2021-12-20 13:17:21 | info | root]: Test Reconstruction Loss : 10.314277 

[2021-12-20 13:17:34 | info | root]: Epoch : 53
[2021-12-20 13:17:34 | info | root]: Train Loss : 324.07081653061647
[2021-12-20 13:17:34 | info | root]: Test Loss : 326.4729182169988
[2021-12-20 13:17:34 | info | root]: Train Reconstruction Loss : 10.260197
[2021-12-20 13:17:34 | info | root]: Test Reconstruction Loss : 10.368185 

[2021-12-20 13:17:48 | info | root]: Epoch : 54
[2021-12-20 13:17:48 | info | root]: Train Loss : 324.00967185652496
[2021-12-20 13:17:48 | info | root]: Test Loss : 326.3885523661589
[2021-12-20 13:17:48 | info | root]: Train Reconstruction Loss : 10.30799
[2021-12-20 13:17:48 | info | root]: Test Reconstruction Loss : 10.398755 

[2021-12-20 13:18:02 | info | root]: Epoch : 55
[2021-12-20 13:18:02 | info | root]: Train Loss : 323.9565131229169
[2021-12-20 13:18:02 | info | root]: Test Loss : 326.29018647854144
[2021-12-20 13:18:02 | info | root]: Train Reconstruction Loss : 10.2000475
[2021-12-20 13:18:02 | info | root]: Test Reconstruction Loss : 10.297534 

[2021-12-20 13:18:15 | info | root]: Epoch : 56
[2021-12-20 13:18:15 | info | root]: Train Loss : 323.9595590355302
[2021-12-20 13:18:15 | info | root]: Test Loss : 326.3273387444325
[2021-12-20 13:18:15 | info | root]: Train Reconstruction Loss : 10.218664
[2021-12-20 13:18:16 | info | root]: Test Reconstruction Loss : 10.361518 

[2021-12-20 13:18:30 | info | root]: Epoch : 57
[2021-12-20 13:18:30 | info | root]: Train Loss : 323.840162832938
[2021-12-20 13:18:30 | info | root]: Test Loss : 326.1495012320005
[2021-12-20 13:18:30 | info | root]: Train Reconstruction Loss : 10.200968
[2021-12-20 13:18:30 | info | root]: Test Reconstruction Loss : 10.2950535 

[2021-12-20 13:18:43 | info | root]: Epoch : 58
[2021-12-20 13:18:43 | info | root]: Train Loss : 323.7167490487928
[2021-12-20 13:18:43 | info | root]: Test Loss : 326.0953061519525
[2021-12-20 13:18:43 | info | root]: Train Reconstruction Loss : 10.131091
[2021-12-20 13:18:43 | info | root]: Test Reconstruction Loss : 10.245968 

[2021-12-20 13:18:57 | info | root]: Epoch : 59
[2021-12-20 13:18:57 | info | root]: Train Loss : 323.787587138352
[2021-12-20 13:18:57 | info | root]: Test Loss : 326.1702437400818
[2021-12-20 13:18:57 | info | root]: Train Reconstruction Loss : 10.143477
[2021-12-20 13:18:57 | info | root]: Test Reconstruction Loss : 10.261025 

[2021-12-20 13:19:12 | info | root]: Epoch : 60
[2021-12-20 13:19:12 | info | root]: Train Loss : 323.6558733067874
[2021-12-20 13:19:12 | info | root]: Test Loss : 326.0270722095783
[2021-12-20 13:19:12 | info | root]: Train Reconstruction Loss : 10.090975
[2021-12-20 13:19:12 | info | root]: Test Reconstruction Loss : 10.208664 

[2021-12-20 13:19:25 | info | root]: Epoch : 61
[2021-12-20 13:19:25 | info | root]: Train Loss : 323.70375827231555
[2021-12-20 13:19:25 | info | root]: Test Loss : 326.05660685514795
[2021-12-20 13:19:25 | info | root]: Train Reconstruction Loss : 10.073885
[2021-12-20 13:19:25 | info | root]: Test Reconstruction Loss : 10.173087 

[2021-12-20 13:19:39 | info | root]: Epoch : 62
[2021-12-20 13:19:39 | info | root]: Train Loss : 323.57039203765936
[2021-12-20 13:19:39 | info | root]: Test Loss : 325.9474310508141
[2021-12-20 13:19:39 | info | root]: Train Reconstruction Loss : 10.1272
[2021-12-20 13:19:39 | info | root]: Test Reconstruction Loss : 10.239379 

[2021-12-20 13:19:53 | info | root]: Epoch : 63
[2021-12-20 13:19:53 | info | root]: Train Loss : 323.7242636665336
[2021-12-20 13:19:53 | info | root]: Test Loss : 326.05213560813513
[2021-12-20 13:19:53 | info | root]: Train Reconstruction Loss : 10.191271
[2021-12-20 13:19:53 | info | root]: Test Reconstruction Loss : 10.310021 

[2021-12-20 13:20:07 | info | root]: Epoch : 64
[2021-12-20 13:20:07 | info | root]: Train Loss : 323.5094684063434
[2021-12-20 13:20:07 | info | root]: Test Loss : 325.87849140167236
[2021-12-20 13:20:07 | info | root]: Train Reconstruction Loss : 10.019841
[2021-12-20 13:20:07 | info | root]: Test Reconstruction Loss : 10.137359 

[2021-12-20 13:20:20 | info | root]: Epoch : 65
[2021-12-20 13:20:20 | info | root]: Train Loss : 323.5143169527247
[2021-12-20 13:20:20 | info | root]: Test Loss : 325.7980292515877
[2021-12-20 13:20:20 | info | root]: Train Reconstruction Loss : 10.105515
[2021-12-20 13:20:20 | info | root]: Test Reconstruction Loss : 10.202024 

[2021-12-20 13:20:34 | info | root]: Epoch : 66
[2021-12-20 13:20:34 | info | root]: Train Loss : 323.38181928127784
[2021-12-20 13:20:34 | info | root]: Test Loss : 325.7169449390509
[2021-12-20 13:20:34 | info | root]: Train Reconstruction Loss : 10.062596
[2021-12-20 13:20:34 | info | root]: Test Reconstruction Loss : 10.195841 

[2021-12-20 13:20:48 | info | root]: Epoch : 67
[2021-12-20 13:20:48 | info | root]: Train Loss : 323.5418673345348
[2021-12-20 13:20:48 | info | root]: Test Loss : 325.9155086920812
[2021-12-20 13:20:48 | info | root]: Train Reconstruction Loss : 10.132768
[2021-12-20 13:20:48 | info | root]: Test Reconstruction Loss : 10.253473 

[2021-12-20 13:21:02 | info | root]: Epoch : 68
[2021-12-20 13:21:02 | info | root]: Train Loss : 323.47273757490814
[2021-12-20 13:21:02 | info | root]: Test Loss : 325.8126893165784
[2021-12-20 13:21:02 | info | root]: Train Reconstruction Loss : 10.057723
[2021-12-20 13:21:02 | info | root]: Test Reconstruction Loss : 10.171429 

[2021-12-20 13:21:15 | info | root]: Epoch : 69
[2021-12-20 13:21:15 | info | root]: Train Loss : 323.41646707223344
[2021-12-20 13:21:15 | info | root]: Test Loss : 325.8240702702449
[2021-12-20 13:21:15 | info | root]: Train Reconstruction Loss : 9.995084
[2021-12-20 13:21:15 | info | root]: Test Reconstruction Loss : 10.105665 

[2021-12-20 13:21:29 | info | root]: Epoch : 70
[2021-12-20 13:21:29 | info | root]: Train Loss : 323.390473916411
[2021-12-20 13:21:29 | info | root]: Test Loss : 325.75753548817755
[2021-12-20 13:21:29 | info | root]: Train Reconstruction Loss : 10.068072
[2021-12-20 13:21:29 | info | root]: Test Reconstruction Loss : 10.176405 

[2021-12-20 13:21:43 | info | root]: Epoch : 71
[2021-12-20 13:21:43 | info | root]: Train Loss : 323.2642562463164
[2021-12-20 13:21:43 | info | root]: Test Loss : 325.6577288187467
[2021-12-20 13:21:43 | info | root]: Train Reconstruction Loss : 10.0315
[2021-12-20 13:21:43 | info | root]: Test Reconstruction Loss : 10.140832 

[2021-12-20 13:21:57 | info | root]: Epoch : 72
[2021-12-20 13:21:57 | info | root]: Train Loss : 323.22749098591515
[2021-12-20 13:21:57 | info | root]: Test Loss : 325.6239320192582
[2021-12-20 13:21:57 | info | root]: Train Reconstruction Loss : 9.966268
[2021-12-20 13:21:57 | info | root]: Test Reconstruction Loss : 10.06805 

[2021-12-20 13:22:11 | info | root]: Epoch : 73
[2021-12-20 13:22:11 | info | root]: Train Loss : 323.21539655032
[2021-12-20 13:22:11 | info | root]: Test Loss : 325.52801933044043
[2021-12-20 13:22:11 | info | root]: Train Reconstruction Loss : 9.946326
[2021-12-20 13:22:11 | info | root]: Test Reconstruction Loss : 10.056903 

[2021-12-20 13:22:25 | info | root]: Epoch : 74
[2021-12-20 13:22:25 | info | root]: Train Loss : 323.2534351308165
[2021-12-20 13:22:25 | info | root]: Test Loss : 325.65258956566834
[2021-12-20 13:22:25 | info | root]: Train Reconstruction Loss : 9.955231
[2021-12-20 13:22:25 | info | root]: Test Reconstruction Loss : 10.047806 

[2021-12-20 13:22:38 | info | root]: Epoch : 75
[2021-12-20 13:22:38 | info | root]: Train Loss : 323.2254872439129
[2021-12-20 13:22:38 | info | root]: Test Loss : 325.5788048047286
[2021-12-20 13:22:38 | info | root]: Train Reconstruction Loss : 10.03329
[2021-12-20 13:22:38 | info | root]: Test Reconstruction Loss : 10.160792 

[2021-12-20 13:22:52 | info | root]: Epoch : 76
[2021-12-20 13:22:52 | info | root]: Train Loss : 323.30819481083273
[2021-12-20 13:22:52 | info | root]: Test Loss : 325.6755060538267
[2021-12-20 13:22:52 | info | root]: Train Reconstruction Loss : 9.972825
[2021-12-20 13:22:52 | info | root]: Test Reconstruction Loss : 10.069897 

[2021-12-20 13:23:06 | info | root]: Epoch : 77
[2021-12-20 13:23:06 | info | root]: Train Loss : 323.16240578043806
