[2021-12-20 13:05:13 | info | root]: Epoch : 0
[2021-12-20 13:05:13 | info | root]: Train Loss : 2199.7015667633273
[2021-12-20 13:05:13 | info | root]: Test Loss : 2198.7276232425984
[2021-12-20 13:05:13 | info | root]: Train Reconstruction Loss : 224.6329
[2021-12-20 13:05:13 | info | root]: Test Reconstruction Loss : 223.11296 

[2021-12-20 13:05:29 | info | root]: Epoch : 1
[2021-12-20 13:05:29 | info | root]: Train Loss : 1897.3007778358215
[2021-12-20 13:05:29 | info | root]: Test Loss : 1899.6136281429192
[2021-12-20 13:05:29 | info | root]: Train Reconstruction Loss : 72.886795
[2021-12-20 13:05:29 | info | root]: Test Reconstruction Loss : 72.85821 

[2021-12-20 13:05:42 | info | root]: Epoch : 2
[2021-12-20 13:05:42 | info | root]: Train Loss : 1864.010339299787
[2021-12-20 13:05:42 | info | root]: Test Loss : 1866.4713187829043
[2021-12-20 13:05:42 | info | root]: Train Reconstruction Loss : 58.34775
[2021-12-20 13:05:42 | info | root]: Test Reconstruction Loss : 58.50144 

[2021-12-20 13:05:55 | info | root]: Epoch : 3
[2021-12-20 13:05:55 | info | root]: Train Loss : 1851.750820365056
[2021-12-20 13:05:55 | info | root]: Test Loss : 1854.4039064798599
[2021-12-20 13:05:55 | info | root]: Train Reconstruction Loss : 53.381306
[2021-12-20 13:05:55 | info | root]: Test Reconstruction Loss : 53.497276 

[2021-12-20 13:06:09 | info | root]: Epoch : 4
[2021-12-20 13:06:09 | info | root]: Train Loss : 1845.4670450305816
[2021-12-20 13:06:09 | info | root]: Test Loss : 1848.1598556225117
[2021-12-20 13:06:09 | info | root]: Train Reconstruction Loss : 51.17765
[2021-12-20 13:06:09 | info | root]: Test Reconstruction Loss : 51.21785 

[2021-12-20 13:06:22 | info | root]: Epoch : 5
[2021-12-20 13:06:22 | info | root]: Train Loss : 1841.7050943899703
[2021-12-20 13:06:22 | info | root]: Test Loss : 1844.3563752296643
[2021-12-20 13:06:22 | info | root]: Train Reconstruction Loss : 49.37491
[2021-12-20 13:06:22 | info | root]: Test Reconstruction Loss : 49.49946 

[2021-12-20 13:06:35 | info | root]: Epoch : 6
[2021-12-20 13:06:35 | info | root]: Train Loss : 1839.9829380753404
[2021-12-20 13:06:35 | info | root]: Test Loss : 1842.6290848560823
[2021-12-20 13:06:35 | info | root]: Train Reconstruction Loss : 48.31657
[2021-12-20 13:06:35 | info | root]: Test Reconstruction Loss : 48.300625 

[2021-12-20 13:06:48 | info | root]: Epoch : 7
[2021-12-20 13:06:48 | info | root]: Train Loss : 1837.29579468848
[2021-12-20 13:06:48 | info | root]: Test Loss : 1840.244279836997
[2021-12-20 13:06:48 | info | root]: Train Reconstruction Loss : 47.649303
[2021-12-20 13:06:48 | info | root]: Test Reconstruction Loss : 47.642826 

[2021-12-20 13:07:01 | info | root]: Epoch : 8
[2021-12-20 13:07:01 | info | root]: Train Loss : 1836.2256536886725
[2021-12-20 13:07:01 | info | root]: Test Loss : 1838.8787945233857
[2021-12-20 13:07:01 | info | root]: Train Reconstruction Loss : 46.695347
[2021-12-20 13:07:01 | info | root]: Test Reconstruction Loss : 46.81143 

[2021-12-20 13:07:14 | info | root]: Epoch : 9
[2021-12-20 13:07:14 | info | root]: Train Loss : 1834.7463611402525
[2021-12-20 13:07:14 | info | root]: Test Loss : 1837.5984093103652
[2021-12-20 13:07:14 | info | root]: Train Reconstruction Loss : 45.818607
[2021-12-20 13:07:14 | info | root]: Test Reconstruction Loss : 45.869915 

